H%time;field.header.seq;field.header.stamp;field.header.frame_id;field.child_frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35;field.twist.twist.linear.x;field.twist.twist.linear.y;field.twist.twist.linear.z;field.twist.twist.angular.x;field.twist.twist.angular.y;field.twist.twist.angular.z;field.twist.covariance0;field.twist.covariance1;field.twist.covariance2;field.twist.covariance3;field.twist.covariance4;field.twist.covariance5;field.twist.covariance6;field.twist.covariance7;field.twist.covariance8;field.twist.covariance9;field.twist.covariance10;field.twist.covariance11;field.twist.covariance12;field.twist.covariance13;field.twist.covariance14;field.twist.covariance15;field.twist.covariance16;field.twist.covariance17;field.twist.covariance18;field.twist.covariance19;field.twist.covariance20;field.twist.covariance21;field.twist.covariance22;field.twist.covariance23;field.twist.covariance24;field.twist.covariance25;field.twist.covariance26;field.twist.covariance27;field.twist.covariance28;field.twist.covariance29;field.twist.covariance30;field.twist.covariance31;field.twist.covariance32;field.twist.covariance33;field.twist.covariance34;field.twist.covariance35
62941000000;137;62941000000;map;base_link;2.80886010846;0.00716651590383;-0.000167470488793;-1.40228198795e-10;4.66681744029e-09;0.000241045812091;0.999999970948;5.75589704813e-05;-2.24673164573e-12;2.22496663233e-10;6.33229209995e-16;-2.09984161013e-14;-3.7967012487e-09;-2.24673164571e-12;5.50111096571e-05;1.42705420276e-07;4.48305067295e-13;-1.53621939129e-11;1.31293949084e-07;2.22496663233e-10;1.42705420276e-07;2.1671778312e-07;5.18250399025e-13;-1.76960446097e-11;3.43272749812e-10;6.33229209995e-16;4.48305067295e-13;5.18250399025e-13;2.37907647956e-07;8.55673360992e-16;-1.4005971714e-13;-2.09984161013e-14;-1.53621939129e-11;-1.76960446097e-11;8.55673354415e-16;2.37907621385e-07;-1.59625441698e-14;-3.7967012487e-09;1.31293949084e-07;3.43272749812e-10;-1.4005971714e-13;-1.59625441523e-14;3.28828916288e-05;0.909450895112;0.00593179514662;-3.62216747718e-09;5.54448048439e-14;-1.93536083492e-12;-0.00142106219782;0.000225114322909;-7.80034715744e-09;1.48696439934e-14;-3.74460818359e-19;1.36298109271e-17;-3.3780140046e-09;-7.80034715744e-09;0.000221297196152;4.18312256601e-12;-1.06508549055e-16;3.92113341861e-15;1.24611736232e-07;1.48696439934e-14;4.18312256601e-12;2.49427727159e-07;6.58278673043e-20;-2.4160668478e-18;6.29708449136e-15;-3.74460818359e-19;-1.06508549055e-16;6.58278673043e-20;2.49427546376e-07;6.11797245344e-23;2.81243373611e-17;1.36298109271e-17;3.92113341861e-15;-2.4160668478e-18;6.11797245326e-23;2.49427546376e-07;1.09615901433e-18;-3.3780140046e-09;1.24611736232e-07;6.29708449136e-15;2.81243373611e-17;1.09615901456e-18;0.00013729014954
62941000000;138;62941000000;map;base_link;2.80886010846;0.00716651590383;-0.000137674016829;-9.11766849129e-11;3.02141632264e-09;0.000241045812091;0.999999970948;2.87794852407e-05;-1.12336582682e-12;1.11248331607e-10;3.16614605609e-16;-1.04992080714e-14;-1.89835062435e-09;-1.12336582681e-12;2.75055548285e-05;7.13527101315e-08;2.24152534067e-13;-7.68109697081e-12;6.5646974542e-08;1.11248331607e-10;7.13527101315e-08;1.78039964036e-07;3.61654064898e-13;-1.23489184576e-11;1.71636374893e-10;3.16614605609e-16;2.24152534067e-13;3.61654064898e-13;1.92185296166e-07;5.92855952437e-16;-7.0029858607e-14;-1.04992080714e-14;-7.68109697081e-12;-1.23489184576e-11;5.92855947902e-16;1.92185278728e-07;-7.98127210786e-15;-1.89835062435e-09;6.5646974542e-08;1.71636374893e-10;-7.0029858607e-14;-7.98127209915e-15;1.64414458144e-05;0.909450895135;0.00593180639587;-2.33542642201e-09;3.06463376875e-14;-1.04469476899e-12;-0.00142106215837;0.000181660448067;-3.91314863287e-09;5.91169917268e-15;-1.44408952267e-19;5.25115099113e-18;-1.64434042287e-09;-3.91314863287e-09;0.00017974527804;1.65238971823e-12;-3.96095431759e-17;1.45355185761e-15;6.0566079445e-08;5.91169917268e-15;1.65238971823e-12;1.99633577613e-07;4.29363436358e-20;-1.57589367402e-18;2.44416456124e-15;-1.44408952267e-19;-3.96095431759e-17;4.29363436358e-20;1.99633461814e-07;4.02947260588e-23;1.11900711242e-17;5.25115099113e-18;1.45355185761e-15;-1.57589367402e-18;4.0294726058e-23;1.99633461814e-07;3.14419479884e-20;-1.64434042287e-09;6.0566079445e-08;2.44416456124e-15;1.11900711242e-17;3.14419480764e-20;0.000125020880489
63072000000;139;63072000000;map;base_link;3.00789176658;0.00434347322102;-0.000725749393773;-1.16479673896e-10;1.60274702932e-08;0.000537599813324;0.999999855493;2.99375873696e-05;-9.53312574277e-10;8.85847470574e-11;1.37448031008e-17;-1.30228932819e-15;-7.61662421337e-09;-9.53312574277e-10;2.92104111221e-05;-5.23602027722e-07;-1.93280897448e-13;2.95406139306e-11;9.87615882544e-07;8.85847470574e-11;-5.23602027722e-07;2.1988296488e-07;7.71929739259e-14;-1.16495649515e-11;-1.77284419818e-08;1.37448031008e-17;-1.93280897448e-13;7.71929739259e-14;3.23529009539e-07;1.99670982007e-16;-6.98157954127e-15;-1.30228932821e-15;2.95406139306e-11;-1.16495649515e-11;1.99670987546e-16;3.23528979472e-07;9.34796835121e-13;-7.61662421337e-09;9.87615882544e-07;-1.77284419818e-08;-6.98157954128e-15;9.34796835074e-13;2.14744663123e-05;1.05585990273;0.00130582764273;-2.96621545919e-08;3.2036442273e-13;-5.11420653774e-11;-0.000618882969297;0.000185927962349;-2.06093097195e-09;-4.09471582478e-14;4.12750613967e-19;-6.97479813286e-17;-9.42660261733e-11;-2.06093097195e-09;0.000184852994385;-3.43379085453e-11;3.58003533767e-16;-5.88549923915e-14;-6.95635651059e-08;-4.09471582478e-14;-3.43379085453e-11;3.25164914197e-07;2.74101650323e-19;-4.44885138245e-17;-6.62029420664e-13;4.12750613967e-19;3.58003533767e-16;2.74101650323e-19;3.25163220537e-07;4.72084033939e-22;6.07048996611e-18;-6.97479813286e-17;-5.88549923915e-14;-4.44885138245e-17;4.72084033943e-22;3.25163220537e-07;-1.13840565533e-15;-9.42660261733e-11;-6.95635651059e-08;-6.62029420664e-13;6.07048996611e-18;-1.13840565533e-15;0.000130541133218
63072000000;140;63072000000;map;base_link;3.00789176658;0.00434347322078;-0.000598560309627;-7.56990287841e-11;1.03925550259e-08;0.00053759981332;0.999999855493;1.49687936848e-05;-4.76656287133e-10;4.42923735252e-11;6.87240170872e-18;-6.51144681992e-16;-3.80831210669e-09;-4.76656287133e-10;1.46052055609e-05;-2.6180101377e-07;-9.6640451566e-14;1.47703073965e-11;4.93807941268e-07;4.42923735252e-11;-2.6180101377e-07;1.78300045143e-07;5.08341041884e-14;-7.67051474551e-12;-8.86422098803e-09;6.87240170872e-18;-9.6640451566e-14;5.08341041884e-14;2.44444214722e-07;1.26119874233e-16;-3.49078985813e-15;-6.51144682e-16;1.47703073965e-11;-7.67051474551e-12;1.26119877726e-16;2.44444197527e-07;4.67398431183e-13;-3.80831210669e-09;4.93807941268e-07;-8.86422098803e-09;-3.49078985813e-15;4.67398431159e-13;1.07372331562e-05;1.05585990288;0.00130576232746;-1.76789327513e-08;1.93007129353e-13;-3.06730341869e-11;-0.000618879480053;0.000162194777714;-1.34235479989e-09;-1.56770660862e-14;1.58591251539e-19;-2.67069462562e-17;-8.94909603561e-10;-1.34235479989e-09;0.000161696119019;-1.28542411919e-11;1.34525429195e-16;-2.2050342239e-14;1.14268162488e-07;-1.56770660862e-14;-1.28542411919e-11;2.45376941797e-07;1.57869045492e-19;-2.56237639444e-17;-2.55252971197e-13;1.58591251539e-19;1.34525429195e-16;1.57869045492e-19;2.45375977357e-07;2.73942407821e-22;2.20676130581e-18;-2.67069462562e-17;-2.2050342239e-14;-2.56237639444e-17;2.7394240782e-22;2.45375977356e-07;-4.38531349051e-16;-8.94909603561e-10;1.14268162488e-07;-2.55252971197e-13;2.20676130581e-18;-4.38531349052e-16;0.000120063964605
63072000000;141;63072000000;map;base_link;3.00789176658;0.00434347322072;-0.000509662107007;-5.25779004583e-11;7.19995349661e-09;0.000537599813319;0.999999855493;7.48439684239e-06;-2.38328143566e-10;2.21461867617e-11;3.43620089293e-18;-3.25572345357e-16;-1.90415605334e-09;-2.38328143566e-10;7.30260278044e-06;-1.30900506862e-07;-4.83202264757e-14;7.38515380335e-12;2.46903970633e-07;2.21461867617e-11;-1.30900506862e-07;1.50169478548e-07;3.5895312268e-14;-5.4156355117e-12;-4.43211049328e-09;3.43620089293e-18;-4.83202264757e-14;3.5895312268e-14;1.96428423049e-07;8.64379592503e-17;-1.74539495039e-15;-3.25572345361e-16;7.38515380335e-12;-5.4156355117e-12;8.64379616403e-17;1.96428411925e-07;2.33699218911e-13;-1.90415605334e-09;2.46903970633e-07;-4.43211049328e-09;-1.74539495039e-15;2.336992189e-13;5.36861657808e-06;1.05585990298;0.0013057166758;-1.15551604549e-08;1.2734820488e-13;-2.01406649972e-11;-0.00061887704126;0.000150328185396;-9.83066709357e-10;-6.47681698316e-15;6.59707314738e-20;-1.10366843255e-17;-1.29523139248e-09;-9.83066709357e-10;0.000150117681334;-5.07889546143e-12;5.35635014167e-17;-8.72694020611e-15;2.06184026393e-07;-6.47681698316e-15;-5.07889546143e-12;1.97030259269e-07;1.02512611616e-19;-1.6639057956e-17;-1.06871801626e-13;6.59707314738e-20;5.35635014167e-17;1.02512611616e-19;1.97029637448e-07;1.78682898224e-22;8.17721087362e-19;-1.10366843255e-17;-8.72694020611e-15;-1.6639057956e-17;1.78682898223e-22;1.97029637448e-07;-1.83310308309e-16;-1.29523139248e-09;2.06184026393e-07;-1.06871801626e-13;8.17721087362e-19;-1.83310308309e-16;0.000114825380298
63072000000;142;63072000000;map;base_link;3.00789176658;0.0043434732207;-0.000443890522863;-3.82873252936e-11;5.22846003869e-09;0.000537599813319;0.999999855493;3.7421984212e-06;-1.19164071783e-10;1.10730933806e-11;1.71810045728e-18;-1.62786173902e-16;-9.52078026671e-10;-1.19164071783e-10;3.65130139022e-06;-6.54502534241e-08;-2.41601134322e-14;3.69257693116e-12;1.23451985316e-07;1.10730933806e-11;-6.54502534241e-08;1.29919794502e-07;2.6675032879e-14;-4.02411980885e-12;-2.21605524643e-09;1.71810045728e-18;-2.41601134322e-14;2.6675032879e-14;1.641790008e-07;6.27990954558e-17;-8.7269748118e-16;-1.62786173904e-16;3.69257693116e-12;-4.02411980885e-12;6.27990971899e-17;1.64178993017e-07;1.16849610387e-13;-9.52078026671e-10;1.23451985316e-07;-2.21605524643e-09;-8.72697481181e-16;1.16849610381e-13;2.68430828904e-06;1.05585990305;0.00130568290032;-8.02117552432e-09;8.91900729786e-14;-1.40318714878e-11;-0.000618875236911;0.000144394889237;-8.03422660458e-10;-2.85818200456e-15;2.9480784456e-20;-4.87325205774e-18;-1.49539228713e-09;-8.03422660458e-10;0.00014432846249;-2.05296968325e-12;2.199908935e-17;-3.53973125715e-15;2.52141958433e-07;-2.85818200456e-15;-2.05296968325e-12;1.6459923023e-07;7.18919993156e-20;-1.16690472879e-17;-4.83133650709e-14;2.9480784456e-20;2.199908935e-17;7.18919993156e-20;1.64598796271e-07;1.25684174849e-22;2.83680156288e-19;-4.87325205774e-18;-3.53973125715e-15;-1.16690472879e-17;1.25684174847e-22;1.64598796271e-07;-8.26392343334e-17;-1.49539228713e-09;2.52141958433e-07;-4.83133650709e-14;2.83680156288e-19;-8.26392343336e-17;0.000112206088145
63195000000;143;63195000000;map;base_link;3.17530121931;0.00426172862117;-0.000384954011853;-4.71773943852e-13;-2.70782530054e-11;0.000496796558789;0.999999876597;1.74717031644e-05;-1.65100340955e-10;2.6864122664e-11;8.28973563603e-19;-6.81506995667e-16;-8.99614388791e-10;-1.65100340955e-10;1.72197369355e-05;-2.58845410127e-08;7.95532268656e-17;-2.62831988813e-13;2.41370375297e-07;2.6864122664e-11;-2.58845410127e-08;2.59324857041e-07;1.02261877158e-14;-8.26502072549e-12;-3.74430711404e-10;8.28973563603e-19;7.95532268656e-17;1.02261877158e-14;3.25502559604e-07;1.7091294971e-17;3.43719657793e-16;-6.81506995666e-16;-2.62831988813e-13;-8.26502072549e-12;1.70912893626e-17;3.25502545809e-07;-2.23030653945e-14;-8.99614388791e-10;2.41370375297e-07;-3.74430711404e-10;3.43719657788e-16;-2.23030653744e-14;1.62278775192e-05;1.14763560111;0.000722566662182;9.42577058786e-11;3.09820133358e-15;-1.96933607676e-13;-0.000624327048092;0.000169761675237;-1.09231272153e-09;1.3072602131e-15;6.82671604429e-22;1.57712511741e-18;-1.61982884488e-09;-1.09231272153e-09;0.000169457416973;3.27846499088e-13;5.52901613515e-19;3.44492126731e-16;2.69259009044e-07;1.3072602131e-15;3.27846499088e-13;3.24636990031e-07;3.0110525934e-21;-1.91350944189e-17;1.28365167119e-14;6.82671604429e-22;5.52901613515e-19;3.0110525934e-21;3.24635550201e-07;4.00478374793e-24;-3.27040937626e-18;1.57712511741e-18;3.44492126731e-16;-1.91350944189e-17;4.00478374294e-24;3.24635550201e-07;1.48605945215e-17;-1.61982884488e-09;2.69259009044e-07;1.28365167119e-14;-3.27040937626e-18;1.48605945222e-17;0.000122556996119
63195000000;144;63195000000;map;base_link;3.17530121931;0.00426172862117;-0.0003056898463;7.58863189776e-13;-6.63311853152e-10;0.000496796558789;0.999999876597;8.73585158222e-06;-8.25501704775e-11;1.34320613302e-11;4.14486788743e-19;-3.40753503478e-16;-4.49807194395e-10;-8.25501704775e-11;8.60986846777e-06;-1.29422705071e-08;3.97766144593e-17;-1.31415996591e-13;1.20685187648e-07;1.34320613302e-11;-1.29422705071e-08;2.05916987933e-07;6.6434956597e-15;-5.36945804366e-12;-1.87215355764e-10;4.14486788743e-19;3.97766144593e-17;6.6434956597e-15;2.45569167091e-07;1.07758406011e-17;1.71859840713e-16;-3.40753503478e-16;-1.31415996591e-13;-5.36945804366e-12;1.07758370709e-17;2.45569159225e-07;-1.11515328823e-14;-4.49807194395e-10;1.20685187648e-07;-1.87215355764e-10;1.71859840711e-16;-1.11515328723e-14;8.11393875958e-06;1.14763560108;0.000722570581617;2.04820290656e-09;1.94662015114e-15;2.43433581315e-12;-0.000624325547603;0.000158011229962;-8.78143594052e-10;5.35992411653e-16;3.8501298658e-22;6.42270805797e-19;-1.49145007982e-09;-8.78143594053e-10;0.000157916738893;1.16480199609e-13;1.73995962708e-19;1.22472207306e-16;2.54528121112e-07;5.35992411653e-16;1.16480199609e-13;2.45076192459e-07;1.73342958583e-21;-1.10142001479e-17;1.61866058042e-15;3.85012986579e-22;1.73995962708e-19;1.73342958583e-21;2.4507537193e-07;2.31917516935e-24;-1.21686834525e-18;6.42270805797e-19;1.22472207306e-16;-1.10142001479e-17;2.31917516775e-24;2.4507537193e-07;1.50692059529e-18;-1.49145007982e-09;2.54528121112e-07;1.61866058042e-15;-1.21686834525e-18;1.50692059554e-18;0.000116311648654
63195000000;145;63195000000;map;base_link;3.17530121931;0.00426172862117;-0.000253494863759;1.32408216304e-12;-9.44772600176e-10;0.000496796558789;0.999999876597;4.36792579111e-06;-4.12750852387e-11;6.71603066464e-12;2.07243396063e-19;-1.70376753115e-16;-2.24903597198e-10;-4.12750852387e-11;4.30493423388e-06;-6.47113525375e-09;1.98883074803e-17;-6.57079988277e-14;6.03425938242e-08;6.71603066464e-12;-6.47113525375e-09;1.7075130661e-07;4.64665266705e-15;-3.75558371869e-12;-9.36076778973e-11;2.07243396063e-19;1.98883074803e-17;4.64665266705e-15;1.97154179435e-07;7.37539871023e-18;8.59299232328e-17;-1.70376753114e-16;-6.57079988278e-14;-3.75558371869e-12;7.37539629753e-18;1.97154174356e-07;-5.57576648626e-15;-2.24903597198e-10;6.03425938242e-08;-9.36076778973e-11;8.59299232315e-17;-5.57576648125e-15;4.05696937979e-06;1.14763560107;0.000722573162542;2.69065830532e-09;1.35483042338e-15;3.32672825957e-12;-0.00062432455954;0.000152136007325;-7.71059030197e-10;2.49467929307e-16;2.56910431659e-22;2.9576087204e-19;-1.42726069724e-09;-7.71059030197e-10;0.000152146399852;4.09295022742e-14;4.19970721411e-20;4.30897563799e-17;2.47162677138e-07;2.49467929307e-16;4.09295022742e-14;1.96836301181e-07;1.1252255996e-21;-7.14905938079e-18;-1.94469798719e-15;2.56910431659e-22;4.19970721411e-20;1.12522559961e-21;1.96835771899e-07;1.51057210261e-24;-4.75697896608e-19;2.9576087204e-19;4.308975638e-17;-7.14905938079e-18;1.51057210199e-24;1.96835771899e-07;-2.69812651862e-18;-1.42726069724e-09;2.47162677138e-07;-1.94469798719e-15;-4.75697896608e-19;-2.69812651851e-18;0.000113188974922
63195000000;146;63195000000;map;base_link;3.17530121931;0.00426172862117;-0.000216524729837;1.57886131057e-12;-1.06186148907e-09;0.000496796558789;0.999999876597;2.18396289556e-06;-2.06375426194e-11;3.35801533219e-12;1.03621698506e-19;-8.51883769431e-17;-1.12451798599e-10;-2.06375426194e-11;2.15246711694e-06;-3.23556762693e-09;9.94415381055e-18;-3.28539995632e-14;3.01712969121e-08;3.35801533219e-12;-3.23556762693e-09;1.45845192611e-07;3.42695368679e-15;-2.76979896811e-12;-4.68038389531e-11;1.03621698506e-19;9.94415381055e-18;3.42695368679e-15;1.64685704491e-07;5.35291948363e-18;4.29649624226e-17;-8.5188376943e-17;-3.28539995632e-14;-2.76979896811e-12;5.35291773473e-18;1.64685700942e-07;-2.78788325578e-15;-1.12451798599e-10;3.01712969121e-08;-4.68038389531e-11;4.29649624219e-17;-2.78788325327e-15;2.0284846899e-06;1.14763560106;0.000722574990633;2.86695547258e-09;1.00800326985e-15;3.59404364605e-12;-0.000624323859687;0.000149198396006;-7.17516748168e-10;1.32848516594e-16;1.92825808375e-22;1.55261545058e-19;-1.39516600591e-09;-7.17516748168e-10;0.000149261230332;1.2207748913e-14;-5.75024817586e-21;1.28950071778e-17;2.43479955145e-07;1.32848516594e-16;1.2207748913e-14;1.64463846029e-07;7.88918855428e-22;-5.01207412702e-18;-2.98273698208e-15;1.92825808375e-22;-5.75024817585e-21;7.88918855428e-22;1.64463476535e-07;1.06144972168e-24;-1.88831398817e-19;1.55261545058e-19;1.28950071778e-17;-5.01207412702e-18;1.06144972142e-24;1.64463476535e-07;-3.89364709446e-18;-1.39516600591e-09;2.43479955145e-07;-2.98273698208e-15;-1.88831398817e-19;-3.89364709442e-18;0.000111627638056
63315000000;147;63315000000;map;base_link;3.34321756494;0.00409901827009;-0.00019645391467;-7.22629624682e-14;7.38331118589e-11;0.000483498234038;0.999999883115;1.83962914359e-05;1.23856132044e-11;7.26375540832e-11;1.15945909374e-18;-1.81258940426e-15;-2.98131828698e-10;1.23856132044e-11;1.82831438767e-05;-3.0555456176e-08;-4.71676671506e-16;7.37228965897e-13;1.58593254426e-07;7.26375540832e-11;-3.0555456176e-08;2.9236057235e-07;4.76912412069e-15;-7.48267866722e-12;-2.65201479233e-10;1.15945909374e-18;-4.71676671506e-16;4.76912412069e-15;3.26508982299e-07;6.53370129152e-18;-7.37546382392e-17;-1.81258940426e-15;7.37228965897e-13;-7.48267866722e-12;6.53369564718e-18;3.2650897205e-07;6.16598056668e-15;-2.98131828698e-10;1.58593254426e-07;-2.65201479233e-10;-7.3754638232e-17;6.16598056671e-15;1.76427324926e-05;1.22933312458;0.000161132915154;-1.38528216323e-10;-7.4365040028e-17;-1.00655982007e-13;-0.000588441954806;0.000178643601665;-8.13956037702e-10;1.29406283307e-15;5.43553702892e-22;1.55440470745e-18;-1.41391987005e-09;-8.13956037702e-10;0.000178604705473;-8.80175783971e-13;-3.72217227508e-19;-1.05491956851e-15;2.4108660544e-07;1.29406283307e-15;-8.80175783971e-13;3.2442774637e-07;-5.43636430822e-21;-1.53635235147e-17;-6.85953076469e-15;5.43553702892e-22;-3.72217227508e-19;-5.43636430822e-21;3.24426310528e-07;-6.51501884469e-24;7.37246488258e-19;1.55440470745e-18;-1.05491956851e-15;-1.53635235147e-17;-6.51501884907e-24;3.24426310528e-07;-8.29320505428e-18;-1.41391987005e-09;2.4108660544e-07;-6.85953076469e-15;7.37246488258e-19;-8.29320505431e-18;0.000122274673247
63315000000;148;63315000000;map;base_link;3.34321756494;0.00409901827009;-0.000152015940776;2.69145305267e-13;-2.33067912334e-10;0.000483498234038;0.999999883115;9.19814571796e-06;6.19280660249e-12;3.63187770366e-11;5.79729555225e-19;-9.06294715196e-16;-1.49065914349e-10;6.19280660249e-12;9.14157193835e-06;-1.5277728086e-08;-2.3583833915e-16;3.68614488262e-13;7.92966272131e-08;3.63187770366e-11;-1.5277728086e-08;2.26214482633e-07;3.04742103218e-15;-4.78135501123e-12;-1.326007396e-10;5.79729555225e-19;-2.3583833915e-16;3.04742103218e-15;2.46141553964e-07;4.11608652968e-18;-3.68773218797e-17;-9.06294715196e-16;3.68614488262e-13;-4.78135501123e-12;4.11608298002e-18;2.46141548128e-07;3.08299032781e-15;-1.49065914349e-10;7.92966272131e-08;-1.326007396e-10;-3.68773218761e-17;3.08299032782e-15;8.82136624632e-06;1.22933312458;0.000161132940758;8.55600104693e-10;3.55236555461e-16;1.0862598373e-12;-0.000588441946597;0.000168158670324;-7.03084458026e-10;4.91084308455e-16;2.05316352593e-22;5.90839850309e-19;-1.26912337456e-09;-7.03084458026e-10;0.000168199305799;-3.32497101244e-13;-1.37550485968e-19;-3.98614101714e-16;2.17332349146e-07;4.91084308455e-16;-3.32497101244e-13;2.44956923573e-07;-3.12872879498e-21;-8.84167297719e-18;-2.6553211498e-15;2.05316352593e-22;-1.37550485968e-19;-3.12872879498e-21;2.4495610507e-07;-3.768986699e-24;2.62789655528e-19;5.90839850309e-19;-3.98614101714e-16;-8.84167297719e-18;-3.76898670061e-24;2.4495610507e-07;-3.24568471791e-18;-1.26912337456e-09;2.17332349146e-07;-2.6553211498e-15;2.62789655528e-19;-3.24568471792e-18;0.000117155255209
63315000000;149;63315000000;map;base_link;3.34321756494;0.00409901827009;-0.000123973735708;4.16927790578e-13;-3.66310096319e-10;0.000483498234038;0.999999883115;4.59907285898e-06;3.09640330129e-12;1.81593885171e-11;2.89864779648e-19;-4.53147360781e-16;-7.45329571745e-11;3.09640330129e-12;4.57078596918e-06;-7.63886404249e-09;-1.17919170403e-16;1.84307245425e-13;3.96483136065e-08;1.81593885171e-11;-7.63886404249e-09;1.84476901784e-07;2.10533272338e-15;-3.30323392783e-12;-6.63003697957e-11;2.89864779648e-19;-1.17919170403e-16;2.10533272338e-15;1.97522948467e-07;2.81557383496e-18;-1.84386616115e-17;-4.53147360781e-16;1.84307245425e-13;-3.30323392783e-12;2.8155714106e-18;1.97522944702e-07;1.54149517474e-15;-7.45329571745e-11;3.96483136065e-08;-6.63003697957e-11;-1.84386616097e-17;1.54149517475e-15;4.41068312316e-06;1.22933312458;0.000161132956915;1.17395419428e-09;4.9460694049e-16;1.46373453315e-12;-0.000588441941416;0.000162916204654;-6.47648668188e-10;1.99277502993e-16;8.25493309503e-23;2.40525715499e-19;-1.19672512682e-09;-6.47648668188e-10;0.000162996605961;-1.33707892885e-13;-5.28578167266e-20;-1.60380146101e-16;2.05455221e-07;1.99277502993e-16;-1.33707892885e-13;1.96759356801e-07;-2.03040215743e-21;-5.73771746638e-18;-1.11923280919e-15;8.25493309503e-23;-5.28578167266e-20;-2.03040215743e-21;1.96758828728e-07;-2.45358236595e-24;9.32941362124e-20;2.40525715499e-19;-1.60380146101e-16;-5.73771746638e-18;-2.45358236668e-24;1.96758828728e-07;-1.39585571048e-18;-1.19672512682e-09;2.05455221e-07;-1.11923280919e-15;9.32941362125e-20;-1.39585571049e-18;0.000114595546191
63315000000;150;63315000000;map;base_link;3.34321756494;0.00409901827009;-0.000104666309031;4.77989595476e-13;-4.21722194521e-10;0.000483498234038;0.999999883115;2.29953642949e-06;1.54820165066e-12;9.07969425819e-12;1.44932390395e-19;-2.26573681284e-16;-3.72664785873e-11;1.54820165066e-12;2.28539298459e-06;-3.8194320211e-09;-5.89595854335e-17;9.21536230756e-14;1.98241568033e-08;9.07969425819e-12;-3.8194320211e-09;1.55742435564e-07;1.53831023229e-15;-2.41358483071e-12;-3.31501848966e-11;1.44932390395e-19;-5.89595854335e-17;1.53831023229e-15;1.64942933838e-07;2.04259496232e-18;-9.21933099397e-18;-2.26573681284e-16;9.21536230756e-14;-2.41358483071e-12;2.04259320581e-18;1.64942931209e-07;7.70747590408e-16;-3.72664785873e-11;1.98241568033e-08;-3.31501848966e-11;-9.21933099308e-18;7.70747590411e-16;2.20534156158e-06;1.22933312458;0.00016113296804;1.26095052738e-09;5.34056103903e-16;1.56425749668e-12;-0.000588441937849;0.000160294971818;-6.19930773269e-10;8.49696397349e-17;3.45634034895e-23;1.03195207941e-19;-1.16052600295e-09;-6.19930773269e-10;0.000160395256043;-5.60048713601e-14;-2.00906802784e-20;-6.72473689539e-17;1.99516656926e-07;8.49696397349e-17;-5.60048713601e-14;1.64410126114e-07;-1.42322771866e-21;-4.02184377392e-18;-5.11751763822e-16;3.45634034895e-23;-2.00906802784e-20;-1.42322771866e-21;1.64409757419e-07;-1.72347485132e-24;2.89342881181e-20;1.03195207941e-19;-6.72473689539e-17;-4.02184377392e-18;-1.72347485169e-24;1.64409757419e-07;-6.60401143e-19;-1.16052600295e-09;1.99516656926e-07;-5.11751763822e-16;2.89342881181e-20;-6.60401143002e-19;0.000113315691682
